product_id,name,subcategory,category,start_date,end_date,is_current
OFF-FA-10003717,"Stockwell Clamps, Metal",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10002520,"Cardinal Hole Reinforcements, Recycled",Binders,Office Supplies,2024-05-28,2024-12-31,True
FUR-TEN-10000296,"Tenex Door Stop, Durable",Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-PA-10002416,"Xerox Memo Slips, 8.5 x 11",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-EN-10000315,"Jiffy Business Envelopes, Security-Tint",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10000036,"Green Bar Note Cards, Multicolor",Paper,Office Supplies,2024-05-28,2024-12-31,True
TEC-AC-10002900,"Belkin Mouse, Programmable",Accessories,Technology,2024-05-28,2024-12-31,True
OFF-XER-10003329,"Xerox Computer Printout Paper, Multicolor",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10002594,"Wilson Jones Binding Machine, Durable",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10000121,"Cardinal Index Tab, Clear",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10001754,"Ibico Binder Covers, Recycled",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-XER-10003901,"Xerox Computer Printout Paper, 8.5 x 11",Paper,Office Supplies,2024-05-28,2024-12-31,True
FUR-CH-10000604,"Office Star Rocking Chair, Set of Two",Chairs,Furniture,2024-05-28,2024-12-31,True
OFF-FA-10004792,"Advantus Staples, Bulk Pack",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
FUR-HON-10000344,"Hon Rocking Chair, Red",Chairs,Furniture,2024-05-28,2024-12-31,True
OFF-KLE-10001699,"Kleencut Letter Opener, Easy Grip",Supplies,Office Supplies,2024-05-28,2024-12-31,True
TEC-PH-10001961,"Cisco Speaker Phone, Full Size",Phones,Technology,2024-05-28,2024-12-31,True
OFF-SU-10000484,"Kleencut Ruler, High Speed",Supplies,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10003132,"Cardinal Binding Machine, Clear",Binders,Office Supplies,2024-05-28,2024-12-31,True
FUR-CH-10002793,"Office Star Bag Chairs, Adjustable",Chairs,Furniture,2024-05-28,2024-12-31,True
FUR-FU-10001876,"Computer Room Manger, 14""",Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-AR-10001833,"Boston Highlighters, Easy-Erase",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10000757,"Stockwell Paper Clips, Assorted Sizes",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
TEC-AC-10003416,"Memorex Mouse, USB",Accessories,Technology,2024-05-28,2024-12-31,True
TEC-PH-10004897,Mediabridge Sport Armband iPhone 5s,Phones,Technology,2024-05-28,2024-12-31,True
TEC-LOG-10001482,"Logitech Keyboard, Erganomic",Accessories,Technology,2024-05-28,2024-12-31,True
OFF-FA-10004659,"Stockwell Thumb Tacks, 12 Pack",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-SU-10002327,"Fiskars Ruler, Easy Grip",Supplies,Office Supplies,2024-05-28,2024-12-31,True
TEC-MEM-10000919,"Memorex Keyboard, USB",Accessories,Technology,2024-05-28,2024-12-31,True
OFF-PA-10003333,"Eaton Note Cards, 8.5 x 11",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-KIT-10001040,"KitchenAid Coffee Grinder, Black",Appliances,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10000876,"Eaton Computer Printout Paper, Multicolor",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-CAR-10002375,"Cardinal Binder Covers, Durable",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10001164,"Green Bar Message Books, Recycled",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-STI-10002716,"Stiletto Box Cutter, Serrated",Supplies,Office Supplies,2024-05-28,2024-12-31,True
OFF-ST-10004342,"Eldon Box, Industrial",Storage,Office Supplies,2024-05-28,2024-12-31,True
OFF-GLO-10001127,"GlobeWeis Business Envelopes, Set of 50",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10003141,"Hon Shipping Labels, Laser Printer Compatible",Labels,Office Supplies,2024-05-28,2024-12-31,True
TEC-MA-10003112,"StarTech Phone, Durable",Machines,Technology,2024-05-28,2024-12-31,True
TEC-PH-10000193,Jensen SMPS-640 - speaker phone,Phones,Technology,2024-05-28,2024-12-31,True
OFF-AP-10000382,"Breville Coffee Grinder, White",Appliances,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10001569,Xerox 232,Paper,Office Supplies,2024-05-28,2024-12-31,True
TEC-SAN-10004215,"SanDisk Keyboard, Bluetooth",Accessories,Technology,2024-05-28,2024-12-31,True
FUR-FU-10004064,"Rubbermaid Door Stop, Erganomic",Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-BI-10003638,GBC Durable Plastic Covers,Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-STO-10002449,"Stockwell Rubber Bands, 12 Pack",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-SME-10004247,"Smead Shelving, Single Width",Storage,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10003962,"Binney & Smith Highlighters, Water Color",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-HON-10003921,"Hon Removable Labels, Laser Printer Compatible",Labels,Office Supplies,2024-05-28,2024-12-31,True
TEC-LOG-10001629,"Logitech Mouse, Programmable",Accessories,Technology,2024-05-28,2024-12-31,True
TEC-AC-10001942,"Memorex Flash Drive, Programmable",Accessories,Technology,2024-05-28,2024-12-31,True
FUR-FU-10000067,"Rubbermaid Photo Frame, Duo Pack",Furnishings,Furniture,2024-05-28,2024-12-31,True
TEC-PH-10002658,"Apple Signal Booster, with Caller ID",Phones,Technology,2024-05-28,2024-12-31,True
OFF-BI-10002354,"Acco Binder, Clear",Binders,Office Supplies,2024-05-28,2024-12-31,True
FUR-FU-10001619,"Advantus Clock, Erganomic",Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-FA-10003626,"Advantus Rubber Bands, Assorted Sizes",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
TEC-AC-10003441,Kingston Digital DataTraveler 32GB USB 2.0,Accessories,Technology,2024-05-28,2024-12-31,True
OFF-PA-10003022,Standard Line “While You Were Out” Hardbound Telephone Message Book,Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10002465,"Hon Shipping Labels, 5000 Label Set",Labels,Office Supplies,2024-05-28,2024-12-31,True
FUR-BO-10003433,Sauder Cornerstone Collection Library,Bookcases,Furniture,2024-05-28,2024-12-31,True
OFF-ACC-10000687,"Accos Clamps, 12 Pack",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-EN-10003607,"Cameo Business Envelopes, Recycled",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
FUR-FU-10002698,"Deflect-O Clock, Erganomic",Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-PA-10000302,"Eaton Computer Printout Paper, Multicolor",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-BOS-10000577,"Boston Highlighters, Blue",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-EN-10002372,"GlobeWeis Manila Envelope, Security-Tint",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
OFF-SU-10003157,"Elite Letter Opener, Steel",Supplies,Office Supplies,2024-05-28,2024-12-31,True
TEC-MA-10003493,Penpower WorldCard Pro Card Scanner,Machines,Technology,2024-05-28,2024-12-31,True
OFF-ST-10003344,"Rogers Folders, Blue",Storage,Office Supplies,2024-05-28,2024-12-31,True
FUR-FU-10001495,"Eldon Door Stop, Durable",Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-LA-10003283,"Harbour Creations Removable Labels, Adjustable",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-SU-10000150,"Stiletto Ruler, Steel",Supplies,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10000461,"Binney & Smith Highlighters, Water Color",Art,Office Supplies,2024-05-28,2024-12-31,True
FUR-FU-10004462,"Advantus Stacking Tray, Black",Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-PA-10004573,"Enermax Memo Slips, Premium",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-SU-10003991,"Fiskars Shears, Steel",Supplies,Office Supplies,2024-05-28,2024-12-31,True
FUR-CH-10001282,"Hon Bag Chairs, Adjustable",Chairs,Furniture,2024-05-28,2024-12-31,True
OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,Supplies,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10003478,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-SU-10002599,"Stiletto Letter Opener, Easy Grip",Supplies,Office Supplies,2024-05-28,2024-12-31,True
OFF-BIN-10000901,"Binney & Smith Pens, Water Color",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-ST-10002466,"Smead Box, Blue",Storage,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10000066,"Sanford Pens, Blue",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10000538,"Boston Model 1800 Electric Pencil Sharpener, Gray",Art,Office Supplies,2024-05-28,2024-12-31,True
TEC-ENE-10003090,"Enermax Memory Card, Programmable",Accessories,Technology,2024-05-28,2024-12-31,True
OFF-PA-10000915,"Eaton Note Cards, 8.5 x 11",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10003724,"Cardinal Index Tab, Economy",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10003468,"Wilson Jones Binder Covers, Durable",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10002218,"Enermax Note Cards, Multicolor",Paper,Office Supplies,2024-05-28,2024-12-31,True
TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",Phones,Technology,2024-05-28,2024-12-31,True
OFF-BI-10001643,"Acco Binder, Recycled",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10004109,"Boston Sketch Pad, Fluorescent",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-EN-10000051,"GlobeWeis Manila Envelope, with clear poly window",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10003511,"Avery Round Labels, Adjustable",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10001293,"Acco 3-Hole Punch, Clear",Binders,Office Supplies,2024-05-28,2024-12-31,True
TEC-AC-10003590,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",Accessories,Technology,2024-05-28,2024-12-31,True
OFF-PA-10002421,Embossed Ink Jet Note Cards,Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10002986,"Avery Binder Covers, Recycled",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10000700,"OIC Thumb Tacks, 12 Pack",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10002303,"Eaton Parchment Paper, Multicolor",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-ST-10004409,"Rogers Box, Industrial",Storage,Office Supplies,2024-05-28,2024-12-31,True
OFF-KRA-10002789,"Kraft Peel and Seal, with clear poly window",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
FUR-FU-10004289,"Deflect-O Stacking Tray, Black",Furnishings,Furniture,2024-05-28,2024-12-31,True
TEC-AC-10004341,"Belkin Mouse, USB",Accessories,Technology,2024-05-28,2024-12-31,True
OFF-PA-10003359,"Eaton Cards & Envelopes, 8.5 x 11",Paper,Office Supplies,2024-05-28,2024-12-31,True
FUR-ADV-10000108,"Advantus Clock, Erganomic",Furnishings,Furniture,2024-05-28,2024-12-31,True
TEC-AC-10003763,"Logitech Mouse, Programmable",Accessories,Technology,2024-05-28,2024-12-31,True
OFF-AR-10000293,"BIC Sketch Pad, Water Color",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-SU-10001923,"Kleencut Letter Opener, Easy Grip",Supplies,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10003774,"Enermax Computer Printout Paper, Recycled",Paper,Office Supplies,2024-05-28,2024-12-31,True
FUR-ELD-10003802,"Eldon Photo Frame, Durable",Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-ENE-10003409,"Enermax Memo Slips, Recycled",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10003688,"Sanford Canvas, Blue",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10004138,"Stanley Pens, Easy-Erase",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10004911,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10004241,"SanDisk Memo Slips, Premium",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10001054,"Advantus Thumb Tacks, Metal",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10000806,"Acco Index Tab, Economy",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10002324,"Smead Removable Labels, Adjustable",Labels,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10000522,"Green Bar Message Books, Multicolor",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10003571,"Enermax Cards & Envelopes, Recycled",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10001879,"Stanley Pencil Sharpener, Fluorescent",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-EN-10003838,"Cameo Peel and Seal, with clear poly window",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10002939,"Stanley Highlighters, Water Color",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-EN-10003729,"Kraft Manila Envelope, Recycled",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
OFF-BRE-10004211,"Breville Blender, White",Appliances,Office Supplies,2024-05-28,2024-12-31,True
OFF-ELI-10000711,"Elite Scissors, Serrated",Supplies,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10004007,"Harbour Creations Color Coded Labels, Adjustable",Labels,Office Supplies,2024-05-28,2024-12-31,True
FUR-RUB-10002021,"Rubbermaid Light Bulb, Durable",Furnishings,Furniture,2024-05-28,2024-12-31,True
FUR-FU-10002412,"Tenex Clock, Duo Pack",Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-AR-10001615,Newell 34,Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10003963,Cardinal Holdit Data Disk Pockets,Binders,Office Supplies,2024-05-28,2024-12-31,True
FUR-RUB-10001484,"Rubbermaid Clock, Durable",Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-FA-10003815,"Stockwell Clamps, Metal",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10002278,"Ibico Binder Covers, Economy",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10001026,"Stockwell Paper Clips, Assorted Sizes",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10001925,"Advantus Staples, 12 Pack",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
TEC-PH-10000213,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Phones,Technology,2024-05-28,2024-12-31,True
OFF-FA-10004754,"Advantus Rubber Bands, 12 Pack",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10004795,"Advantus Paper Clips, Assorted Sizes",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-EN-10000781,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
TEC-AC-10004992,Kingston Digital DataTraveler 64GB USB 2.0,Accessories,Technology,2024-05-28,2024-12-31,True
OFF-BI-10002429,"Premier Elliptical Ring Binder, Black",Binders,Office Supplies,2024-05-28,2024-12-31,True
TEC-PH-10000237,"Motorola Office Telephone, with Caller ID",Phones,Technology,2024-05-28,2024-12-31,True
OFF-BI-10001055,"Wilson Jones Hole Reinforcements, Durable",Binders,Office Supplies,2024-05-28,2024-12-31,True
FUR-CH-10002743,"Novimex Chairmat, Adjustable",Chairs,Furniture,2024-05-28,2024-12-31,True
OFF-AP-10000358,Fellowes Basic Home/Office Series Surge Protectors,Appliances,Office Supplies,2024-05-28,2024-12-31,True
FUR-FU-10000039,"Tenex Light Bulb, Duo Pack",Furnishings,Furniture,2024-05-28,2024-12-31,True
TEC-AC-10002482,"Logitech Mouse, Erganomic",Accessories,Technology,2024-05-28,2024-12-31,True
OFF-ST-10004432,"Fellowes Folders, Blue",Storage,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10002771,"Xerox Computer Printout Paper, Premium",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-EN-10004684,"GlobeWeis Mailers, with clear poly window",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
OFF-ST-10000798,2300 Heavy-Duty Transfer File Systems by Perma,Storage,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10000452,"Boston Pencil Sharpener, Fluorescent",Art,Office Supplies,2024-05-28,2024-12-31,True
TEC-AC-10003081,"Memorex Mouse, USB",Accessories,Technology,2024-05-28,2024-12-31,True
OFF-EN-10004604,"Ames Peel and Seal, Set of 50",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10004287,"Enermax Message Books, Recycled",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-BIC-10002440,"BIC Sketch Pad, Blue",Art,Office Supplies,2024-05-28,2024-12-31,True
FUR-FU-10000350,"Rubbermaid Light Bulb, Duo Pack",Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-AR-10003978,"Binney & Smith Sketch Pad, Easy-Erase",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-BI-10002628,"Avery 3-Hole Punch, Economy",Binders,Office Supplies,2024-05-28,2024-12-31,True
FUR-FU-10002554,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-SU-10001722,"Stiletto Box Cutter, Easy Grip",Supplies,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10003513,"Enermax Message Books, Recycled",Paper,Office Supplies,2024-05-28,2024-12-31,True
OFF-ST-10004946,Desktop 3-Pocket Hot File,Storage,Office Supplies,2024-05-28,2024-12-31,True
OFF-SU-10001894,"Elite Scissors, Steel",Supplies,Office Supplies,2024-05-28,2024-12-31,True
OFF-CAM-10001141,"Cameo Manila Envelope, Security-Tint",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
OFF-EN-10000383,"Kraft Business Envelopes, Recycled",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10004772,"Boston Highlighters, Fluorescent",Art,Office Supplies,2024-05-28,2024-12-31,True
TEC-AC-10004814,Logitech Illuminated Ultrathin Keyboard with Backlighting,Accessories,Technology,2024-05-28,2024-12-31,True
OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",Binders,Office Supplies,2024-05-28,2024-12-31,True
FUR-TEN-10004388,"Tenex Door Stop, Black",Furnishings,Furniture,2024-05-28,2024-12-31,True
TEC-APP-10000135,"Apple Office Telephone, with Caller ID",Phones,Technology,2024-05-28,2024-12-31,True
FUR-FU-10002800,"Tenex Photo Frame, Erganomic",Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-BI-10002386,"Acco Index Tab, Clear",Binders,Office Supplies,2024-05-28,2024-12-31,True
FUR-FU-10001765,"Eldon Clock, Durable",Furnishings,Furniture,2024-05-28,2024-12-31,True
FUR-TA-10004584,"Hon Training Table, Rectangular",Tables,Furniture,2024-05-28,2024-12-31,True
OFF-AR-10004744,"Binney & Smith Sketch Pad, Easy-Erase",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-ST-10002220,"Fellowes File Cart, Blue",Storage,Office Supplies,2024-05-28,2024-12-31,True
TEC-MEM-10000649,"Memorex Numeric Keypad, Bluetooth",Accessories,Technology,2024-05-28,2024-12-31,True
OFF-ST-10003012,"Tenex Folders, Industrial",Storage,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10001953,"Advantus Clamps, Bulk Pack",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
TEC-BEL-10002516,"Belkin Mouse, Bluetooth",Accessories,Technology,2024-05-28,2024-12-31,True
OFF-FIS-10002703,"Fiskars Letter Opener, Easy Grip",Supplies,Office Supplies,2024-05-28,2024-12-31,True
OFF-BIN-10001257,"Binney & Smith Sketch Pad, Easy-Erase",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-EN-10003472,"Cameo Clasp Envelope, Security-Tint",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
OFF-LA-10002995,"Avery Removable Labels, Adjustable",Labels,Office Supplies,2024-05-28,2024-12-31,True
FUR-FU-10003849,"DAX Metal Frame, Desktop, Stepped-Edge",Furnishings,Furniture,2024-05-28,2024-12-31,True
OFF-AVE-10004909,"Avery 3-Hole Punch, Durable",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-FA-10001029,"OIC Push Pins, Assorted Sizes",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-PA-10003838,"Eaton Note Cards, Premium",Paper,Office Supplies,2024-05-28,2024-12-31,True
TEC-PH-10000702,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Phones,Technology,2024-05-28,2024-12-31,True
OFF-SU-10001682,"Kleencut Letter Opener, High Speed",Supplies,Office Supplies,2024-05-28,2024-12-31,True
OFF-EN-10002464,"Cameo Peel and Seal, Security-Tint",Envelopes,Office Supplies,2024-05-28,2024-12-31,True
TEC-AC-10002345,HP Standard 104 key PS/2 Keyboard,Accessories,Technology,2024-05-28,2024-12-31,True
OFF-FA-10001435,"Advantus Rubber Bands, Metal",Fasteners,Office Supplies,2024-05-28,2024-12-31,True
OFF-STA-10004327,"Stanley Markers, Blue",Art,Office Supplies,2024-05-28,2024-12-31,True
OFF-IBI-10000684,"Ibico Binding Machine, Clear",Binders,Office Supplies,2024-05-28,2024-12-31,True
OFF-AR-10001725,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Art,Office Supplies,2024-05-28,2024-12-31,True
